Date,Close,Open,High,Low,Vol.,Change %
"Mar 16, 2017",7924,"7,952.83","7,983.19","7,920.79",27.01M,-0.36%
"Mar 17, 2017",7969,"7,923.82","7,975.13","7,923.82",16.87M,0.58%
"Mar 20, 2017",7967,"7,969.41","7,982.05","7,938.72",4.57M,-0.03%
"Mar 21, 2017",7975,"7,967.09","8,003.90","7,963.94",20.40M,0.10%
"Mar 22, 2017",7969,"7,974.92","8,010.55","7,947.30",15.42M,-0.07%
"Mar 23, 2017",7962,"7,969.25","8,003.87","7,936.54",13.84M,-0.10%
"Mar 24, 2017",7981,"7,961.53","7,985.03","7,953.62",6.19M,0.24%
"Mar 27, 2017",7961,"7,981.01","7,984.34","7,954.35",12.05M,-0.25%
"Mar 28, 2017",7954,"7,961.02","7,968.88","7,943.84",13.23M,-0.09%
"Mar 29, 2017",7943,"7,953.88","7,979.71","7,942.76",18.74M,-0.14%
"Mar 30, 2017",8018,"7,942.76","8,018.47","7,942.76",15.64M,0.95%
"Mar 31, 2017",8069,"8,018.47","8,080.74","8,004.96",14.79M,0.63%
"Apr 03, 2017",8156,"8,069.34","8,156.11","8,069.09",10.36M,1.07%
"Apr 04, 2017",8168,"8,155.65","8,185.59","8,143.90",26.64M,0.15%
"Apr 05, 2017",8202,"8,167.94","8,215.40","8,167.94",16.64M,0.41%
"Apr 06, 2017",8182,"8,201.83","8,229.17","8,168.78",11.07M,-0.25%
"Apr 07, 2017",8209,"8,181.67","8,210.70","8,171.47",10.00M,0.34%
"Apr 10, 2017",8215,"8,209.22","8,237.06","8,186.86",9.79M,0.07%
"Apr 11, 2017",8200,"8,214.81","8,234.30","8,187.72",2.15M,-0.18%
"Apr 12, 2017",8218,"8,200.18","8,238.97","8,200.18",14.79M,0.22%
"Apr 13, 2017",8258,"8,217.83","8,258.06","8,215.67",1.94M,0.49%
"Apr 14, 2017",8259,"8,258.06","8,264.44","8,234.44",702.84K,0.01%
"Apr 18, 2017",8233,"8,258.73","8,269.04","8,214.00",4.06M,-0.32%
"Apr 19, 2017",8196,"8,232.65","8,232.65","8,162.06",11.90M,-0.44%
"Apr 20, 2017",8210,"8,196.11","8,217.87","8,171.55",4.64M,0.17%
"Apr 21, 2017",8233,"8,209.66","8,243.89","8,194.52",8.26M,0.28%
"Apr 24, 2017",8297,"8,232.84","8,302.59","8,232.84",3.63M,0.78%
"Apr 25, 2017",8260,"8,296.75","8,300.52","8,250.95",5.76M,-0.44%
"Apr 26, 2017",8238,"8,260.33","8,263.94","8,203.86",9.16M,-0.27%
"Apr 27, 2017",8185,"8,238.13","8,238.13","8,166.76",19.61M,-0.65%
"Apr 28, 2017",8230,"8,184.77","8,248.53","8,171.07",17.98M,0.56%
"May 02, 2017",8220,"8,230.46","8,258.15","8,217.60",14.84M,-0.13%
"May 03, 2017",8210,"8,220.10","8,258.28","8,194.08",3.52M,-0.12%
"May 04, 2017",8236,"8,209.88","8,261.47","8,208.38",10.80M,0.32%
"May 05, 2017",8299,"8,235.90","8,304.11","8,235.90",47.30M,0.76%
"May 08, 2017",8297,"8,298.65","8,311.70","8,250.64",2.24M,-0.02%
"May 09, 2017",8316,"8,297.29","8,337.76","8,297.29",5.30M,0.22%
"May 10, 2017",8320,"8,315.70","8,337.67","8,305.74",7.56M,0.05%
"May 11, 2017",8365,"8,319.66","8,394.75","8,309.37",16.85M,0.55%
"May 12, 2017",8408,"8,365.02","8,436.40","8,365.02",10.10M,0.51%
"May 15, 2017",8460,"8,407.67","8,477.01","8,400.70",36.74M,0.63%
"May 16, 2017",8455,"8,460.29","8,500.60","8,447.93",35.83M,-0.07%
"May 17, 2017",8457,"8,454.74","8,493.78","8,440.77",11.88M,0.02%
"May 18, 2017",8430,"8,456.61","8,469.44","8,397.92",20.76M,-0.31%
"May 19, 2017",8486,"8,430.33","8,493.24","8,430.33",27.42M,0.66%
"May 22, 2017",8504,"8,485.60","8,504.31","8,425.18",20.51M,0.22%
"May 23, 2017",8508,"8,504.31","8,524.31","8,480.19",12.11M,0.05%
"May 24, 2017",8549,"8,508.28","8,568.20","8,508.28",13.81M,0.48%
"May 25, 2017",8590,"8,549.06","8,599.02","8,549.06",23.23M,0.48%
"May 26, 2017",8647,"8,590.18","8,650.43","8,584.20",19.04M,0.67%
"May 29, 2017",8674,"8,647.49","8,677.28","8,633.84",19.93M,0.30%
"May 30, 2017",8689,"8,673.50","8,729.07","8,673.50",13.55M,0.17%
"May 31, 2017",8769,"8,688.50","8,769.41","8,664.03",14.18M,0.93%
"Jun 06, 2017",8707,"8,769.41","8,786.61","8,653.31",22.53M,-0.71%
"Jun 07, 2017",8687,"8,707.43","8,717.08","8,666.23",24.50M,-0.24%
"Jun 08, 2017",8674,"8,686.62","8,699.44","8,650.65",23.07M,-0.15%
"Jun 09, 2017",8515,"8,673.56","8,674.72","8,502.46",14.35M,-1.82%
"Jun 12, 2017",8451,"8,515.40","8,542.79","8,386.67",13.05M,-0.75%
"Jun 13, 2017",8446,"8,451.20","8,474.99","8,431.66",14.66M,-0.06%
"Jun 14, 2017",8477,"8,446.23","8,495.90","8,445.86",19.17M,0.37%
"Jun 15, 2017",8406,"8,477.12","8,477.12","8,397.48",8.39M,-0.84%
"Jun 16, 2017",8468,"8,406.29","8,488.61","8,406.29",19.35M,0.73%
"Jun 19, 2017",8412,"8,467.67","8,492.33","8,390.01",15.84M,-0.65%
"Jun 20, 2017",8377,"8,412.25","8,450.05","8,374.72",8.06M,-0.42%
"Jun 21, 2017",8375,"8,376.50","8,405.39","8,308.04",15.22M,-0.02%
"Jun 22, 2017",8337,"8,374.51","8,377.39","8,324.35",2.94M,-0.45%
"Jun 23, 2017",8348,"8,336.85","8,364.07","8,332.67",8.13M,0.13%
"Jun 26, 2017",8238,"8,347.55","8,360.09","8,230.52",13.05M,-1.32%
"Jun 27, 2017",8205,"8,237.58","8,251.16","8,157.23",4.85M,-0.40%
"Jun 28, 2017",8168,"8,204.71","8,208.25","8,160.90",7.83M,-0.44%
"Jun 29, 2017",7856,"8,168.37","8,168.37","7,792.30",31.79M,-3.83%
"Jun 30, 2017",7855,"7,855.66","8,032.40","7,843.34",20.72M,0.00%
"Jul 03, 2017",7856,"7,855.36","7,951.40","7,849.57",8.48M,0.01%
"Jul 04, 2017",7929,"7,856.03","7,931.31","7,769.55",7.45M,0.92%
"Jul 05, 2017",8142,"7,928.67","8,142.98","7,928.67",10.29M,2.70%
"Jul 06, 2017",8079,"8,142.40","8,199.06","8,079.23",10.87M,-0.78%
"Jul 07, 2017",8045,"8,079.23","8,125.50","8,044.79",6.14M,-0.43%
"Jul 10, 2017",8112,"8,044.79","8,128.25","8,044.79",4.46M,0.84%
"Jul 11, 2017",8158,"8,112.16","8,157.95","8,108.51",14.19M,0.56%
"Jul 12, 2017",8172,"8,157.81","8,171.96","8,139.83",7.23M,0.17%
"Jul 13, 2017",8161,"8,171.96","8,190.92","8,137.88",9.59M,-0.13%
"Jul 14, 2017",8133,"8,160.99","8,162.47","8,128.63",4.36M,-0.35%
"Jul 17, 2017",8155,"8,132.73","8,226.04","8,132.73",6.01M,0.28%
"Jul 18, 2017",8213,"8,155.34","8,225.54","8,152.86",9.64M,0.70%
"Jul 19, 2017",8269,"8,212.75","8,273.42","8,212.75",9.95M,0.68%
"Jul 20, 2017",8369,"8,268.77","8,372.75","8,268.77",36.96M,1.21%
"Jul 21, 2017",8375,"8,369.11","8,410.77","8,363.59",41.65M,0.07%
"Jul 24, 2017",8340,"8,374.71","8,397.07","8,315.69",8.25M,-0.41%
"Jul 25, 2017",8329,"8,340.23","8,346.17","8,312.90",11.79M,-0.14%
"Jul 26, 2017",8323,"8,328.73","8,350.85","8,313.78",4.81M,-0.06%
"Jul 27, 2017",8320,"8,323.40","8,342.51","8,305.91",4.30M,-0.05%
"Jul 28, 2017",8303,"8,319.57","8,335.52","8,303.03",6.69M,-0.20%
"Jul 31, 2017",8277,"8,303.03","8,369.84","8,276.55",20.03M,-0.32%
"Aug 01, 2017",8285,"8,276.55","8,322.34","8,276.55",5.93M,0.10%
"Aug 02, 2017",8299,"8,285.16","8,334.46","8,285.16",10.67M,0.17%
"Aug 03, 2017",8341,"8,299.22","8,357.20","8,298.87",9.69M,0.50%
"Aug 04, 2017",8329,"8,340.84","8,359.60","8,319.30",6.24M,-0.14%
"Aug 07, 2017",8374,"8,328.92","8,379.13","8,314.29",7.51M,0.54%
"Aug 08, 2017",8455,"8,373.74","8,465.52","8,373.74",8.49M,0.97%
"Aug 09, 2017",8395,"8,454.63","8,504.87","8,391.30",11.86M,-0.70%
"Aug 10, 2017",8331,"8,395.13","8,454.27","8,331.22",9.14M,-0.76%
"Aug 11, 2017",8317,"8,331.22","8,376.62","8,287.05",11.13M,-0.17%
"Aug 14, 2017",8334,"8,317.31","8,345.15","8,309.59",8.16M,0.20%
"Aug 16, 2017",8292,"8,334.28","8,344.84","8,250.71",13.44M,-0.50%
"Aug 17, 2017",8332,"8,292.20","8,359.27","8,292.20",33.36M,0.48%
"Aug 18, 2017",8303,"8,332.36","8,342.77","8,300.46",19.57M,-0.35%
"Aug 21, 2017",8318,"8,302.86","8,350.05","8,301.51",3.81M,0.18%
"Aug 22, 2017",8352,"8,317.95","8,368.67","8,297.92",11.99M,0.40%
"Aug 23, 2017",8352,"8,351.58","8,355.56","8,329.56",10.97M,0.01%
"Aug 24, 2017",8349,"8,352.09","8,367.29","8,325.82",4.15M,-0.04%
"Aug 25, 2017",8379,"8,348.76","8,397.31","8,341.94",2.92M,0.36%
"Aug 28, 2017",8363,"8,378.93","8,382.70","8,338.76",1.76M,-0.19%
"Aug 29, 2017",8308,"8,363.14","8,363.37","8,272.55",4.64M,-0.66%
"Aug 30, 2017",8227,"8,307.53","8,337.49","8,206.00",13.11M,-0.97%
"Aug 31, 2017",8052,"8,226.60","8,271.35","8,019.00",43.94M,-2.12%
"Sep 01, 2017",8120,"8,052.03","8,181.62","8,052.03",14.96M,0.84%
"Sep 04, 2017",8029,"8,119.76","8,138.65","8,028.54",7.89M,-1.12%
"Sep 05, 2017",8058,"8,028.54","8,095.85","8,028.54",6.63M,0.36%
"Sep 06, 2017",8016,"8,057.58","8,062.66","8,010.73",10.84M,-0.52%
"Sep 07, 2017",7979,"8,015.73","8,055.99","7,969.58",9.54M,-0.46%
"Sep 08, 2017",7862,"7,978.62","7,979.87","7,767.04",62.02M,-1.46%
"Sep 11, 2017",8059,"7,862.15","8,058.72","7,862.15",19.55M,2.50%
"Sep 12, 2017",8009,"8,058.72","8,085.67","8,004.74",20.65M,-0.61%
"Sep 13, 2017",8040,"8,009.44","8,064.85","8,009.44",23.12M,0.38%
"Sep 14, 2017",8024,"8,040.06","8,068.53","8,018.21",8.58M,-0.20%
"Sep 15, 2017",8013,"8,024.04","8,091.26","8,013.32",10.39M,-0.13%
"Sep 18, 2017",7996,"8,013.32","8,089.00","7,992.84",6.77M,-0.22%
"Sep 19, 2017",7977,"7,995.97","8,039.59","7,963.58",14.61M,-0.24%
"Sep 20, 2017",7918,"7,977.03","7,981.76","7,893.17",43.89M,-0.74%
"Sep 21, 2017",7886,"7,918.05","7,919.92","7,882.71",38.13M,-0.40%
"Sep 22, 2017",7848,"7,886.13","7,913.16","7,843.88",17.67M,-0.48%
"Sep 25, 2017",7889,"7,848.10","7,898.49","7,838.06",61.86M,0.52%
"Sep 26, 2017",7943,"7,888.64","7,942.50","7,888.64",49.03M,0.68%
"Sep 27, 2017",7914,"7,942.50","7,991.96","7,901.24",12.02M,-0.36%
"Sep 28, 2017",7935,"7,914.24","7,936.62","7,893.24",12.40M,0.26%
"Sep 29, 2017",7878,"7,934.63","7,951.97","7,876.04",21.32M,-0.71%
"Oct 02, 2017",7894,"7,877.92","7,937.74","7,869.69",9.58M,0.21%
"Oct 03, 2017",7888,"7,894.26","7,929.94","7,888.01",4.20M,-0.08%
"Oct 04, 2017",7889,"7,888.01","7,917.81","7,795.71",8.89M,0.01%
"Oct 05, 2017",7905,"7,888.66","7,917.65","7,883.63",5.06M,0.20%
"Oct 06, 2017",7984,"7,904.62","7,993.03","7,895.81",13.81M,1.01%
"Oct 09, 2017",8006,"7,984.32","8,026.03","7,981.81",8.61M,0.28%
"Oct 10, 2017",8023,"8,006.37","8,032.57","7,996.71",20.48M,0.20%
"Oct 11, 2017",8005,"8,022.51","8,022.65","7,984.95",11.00M,-0.22%
"Oct 12, 2017",7997,"8,004.84","8,014.18","7,991.20",6.12M,-0.10%
"Oct 13, 2017",8035,"7,997.22","8,044.08","7,997.22",16.87M,0.47%
"Oct 16, 2017",8032,"8,034.96","8,048.46","8,025.56",18.90M,-0.03%
"Oct 17, 2017",8064,"8,032.38","8,073.15","8,030.52",18.04M,0.39%
"Oct 18, 2017",8053,"8,063.80","8,072.75","8,039.86",16.81M,-0.13%
"Oct 19, 2017",8006,"8,053.35","8,067.94","8,002.34",15.54M,-0.59%
"Oct 20, 2017",7933,"8,005.77","8,035.27","7,933.48",5.46M,-0.90%
"Oct 23, 2017",7901,"7,933.48","7,952.73","7,900.58",15.57M,-0.41%
"Oct 24, 2017",7891,"7,900.58","7,919.19","7,871.28",12.19M,-0.12%
"Oct 25, 2017",7881,"7,890.90","7,897.56","7,839.54",11.80M,-0.13%
"Oct 26, 2017",7880,"7,880.70","7,893.79","7,864.47",17.85M,-0.01%
"Oct 27, 2017",7858,"7,879.53","7,889.99","7,837.68",7.31M,-0.28%
"Oct 30, 2017",7846,"7,857.79","7,872.08","7,806.97",13.12M,-0.16%
"Oct 31, 2017",7843,"7,845.51","7,854.70","7,804.23",17.12M,-0.04%
"Nov 01, 2017",7790,"7,842.76","7,860.21","7,790.33",21.03M,-0.67%
"Nov 02, 2017",7776,"7,790.33","7,849.20","7,776.39",5.88M,-0.18%
"Nov 03, 2017",7748,"7,776.39","7,825.30","7,740.40",15.29M,-0.36%
"Nov 06, 2017",7784,"7,748.23","7,786.48","7,712.78",13.12M,0.46%
"Nov 07, 2017",7748,"7,784.05","7,787.96","7,723.77",34.11M,-0.47%
"Nov 08, 2017",7777,"7,747.69","7,788.91","7,747.41",14.74M,0.38%
"Nov 09, 2017",7747,"7,777.27","7,794.82","7,735.91",13.48M,-0.39%
"Nov 10, 2017",7772,"7,746.99","7,796.10","7,746.99",19.35M,0.32%
"Nov 13, 2017",7739,"7,771.63","7,804.62","7,738.48",9.48M,-0.42%
"Nov 14, 2017",7805,"7,738.66","7,832.05","7,738.66",19.47M,0.85%
"Nov 15, 2017",7732,"7,804.73","7,839.83","7,720.28",12.01M,-0.94%
"Nov 16, 2017",7716,"7,731.54","7,742.00","7,688.69",13.51M,-0.20%
"Nov 17, 2017",7772,"7,716.26","7,774.77","7,716.26",4.22M,0.72%
"Nov 20, 2017",7814,"7,772.14","7,836.85","7,766.79",9.72M,0.54%
"Nov 21, 2017",7819,"7,813.85","7,835.50","7,803.26",7.40M,0.06%
"Nov 22, 2017",7773,"7,818.89","7,834.18","7,751.80",11.31M,-0.59%
"Nov 23, 2017",7779,"7,772.96","7,804.31","7,770.43",7.23M,0.07%
"Nov 24, 2017",7783,"7,778.69","7,832.43","7,777.67",37.03M,0.05%
"Nov 27, 2017",7738,"7,782.80","7,798.82","7,722.07",5.13M,-0.58%
"Nov 28, 2017",7803,"7,737.64","7,808.35","7,737.64",18.86M,0.84%
"Nov 29, 2017",7796,"7,802.62","7,826.15","7,791.90",38.00M,-0.08%
"Dec 04, 2017",7782,"7,796.21","7,818.64","7,776.04",30.74M,-0.18%
"Dec 05, 2017",7720,"7,782.46","7,807.95","7,720.17",9.29M,-0.80%
"Dec 06, 2017",7670,"7,720.17","7,765.11","7,670.16",18.46M,-0.65%
"Dec 07, 2017",7672,"7,670.16","7,709.36","7,636.47",19.40M,0.02%
"Dec 08, 2017",7694,"7,671.61","7,693.55","7,663.48",9.26M,0.29%
"Dec 11, 2017",7615,"7,693.55","7,708.46","7,614.51",8.31M,-1.03%
"Dec 12, 2017",7592,"7,614.51","7,647.71","7,564.63",24.00M,-0.30%
"Dec 13, 2017",7546,"7,591.68","7,596.81","7,413.95",29.79M,-0.60%
"Dec 14, 2017",7587,"7,546.07","7,589.12","7,510.75",10.29M,0.55%
"Dec 15, 2017",7603,"7,587.26","7,648.19","7,570.95",23.01M,0.21%
"Dec 18, 2017",7665,"7,603.31","7,677.84","7,603.31",106.27M,0.82%
"Dec 19, 2017",7769,"7,665.49","7,781.00","7,665.49",17.73M,1.36%
"Dec 20, 2017",7800,"7,769.44","7,813.71","7,769.44",57.92M,0.40%
"Dec 21, 2017",7794,"7,800.40","7,818.08","7,766.16",14.57M,-0.08%
"Dec 22, 2017",7797,"7,794.33","7,823.37","7,783.32",9.95M,0.03%
"Dec 27, 2017",7722,"7,796.52","7,805.45","7,721.81",5.46M,-0.95%
"Dec 28, 2017",7722,"7,722.38","7,746.18","7,709.35",6.59M,0.00%
"Dec 29, 2017",7754,"7,722.36","7,768.85","7,706.52",4.79M,0.41%
"Jan 03, 2018",7911,"7,753.74","7,910.81","7,753.74",26.14M,2.03%
"Jan 04, 2018",7966,"7,910.81","7,965.70","7,901.59",15.55M,0.69%
"Jan 05, 2018",7986,"7,965.70","8,008.74","7,964.90",19.59M,0.25%
"Jan 08, 2018",7983,"7,985.82","8,010.41","7,938.95",6.59M,-0.04%
"Jan 09, 2018",8035,"7,982.75","8,034.76","7,980.11",13.55M,0.65%
"Jan 10, 2018",8035,"8,034.76","8,041.70","8,017.26",29.09M,0.00%
"Jan 11, 2018",8168,"8,034.85","8,171.65","8,034.67",17.00M,1.66%
"Jan 12, 2018",8269,"8,167.91","8,269.05","8,167.19",27.88M,1.24%
"Jan 15, 2018",8255,"8,269.05","8,269.05","8,209.96",10.04M,-0.17%
"Jan 16, 2018",8233,"8,254.85","8,256.48","8,173.01",10.85M,-0.26%
"Jan 17, 2018",8317,"8,233.13","8,316.59","8,231.33",10.26M,1.01%
"Jan 18, 2018",8375,"8,316.59","8,374.92","8,313.93",10.00M,0.70%
"Jan 19, 2018",8362,"8,374.67","8,380.97","8,347.28",8.66M,-0.15%
"Jan 22, 2018",8491,"8,361.95","8,490.52","8,330.35",16.70M,1.54%
"Jan 23, 2018",8436,"8,490.52","8,507.11","8,420.94",28.79M,-0.64%
"Jan 25, 2018",8413,"8,436.41","8,465.91","8,384.70",89.35M,-0.27%
"Jan 26, 2018",8434,"8,413.46","8,450.45","8,406.60",9.47M,0.25%
"Jan 29, 2018",8424,"8,434.44","8,460.92","8,400.40",7.01M,-0.12%
"Jan 30, 2018",8363,"8,423.91","8,423.91","8,327.14",13.39M,-0.72%
"Jan 31, 2018",8370,"8,363.37","8,379.61","8,341.50",19.29M,0.08%
"Feb 01, 2018",8319,"8,370.46","8,408.23","8,318.17",8.88M,-0.62%
"Feb 02, 2018",8243,"8,318.61","8,340.58","8,227.44",6.69M,-0.91%
"Feb 05, 2018",8182,"8,243.25","8,243.52","8,122.89",11.21M,-0.75%
"Feb 06, 2018",8007,"8,181.68","8,181.68","7,842.55",26.87M,-2.13%
"Feb 07, 2018",8014,"8,007.41","8,188.56","8,004.09",12.42M,0.09%
"Feb 08, 2018",8068,"8,014.29","8,082.94","8,008.11",8.72M,0.66%
"Feb 09, 2018",8003,"8,067.56","8,067.56","7,917.22",9.24M,-0.81%
"Feb 12, 2018",8109,"8,002.55","8,138.98","8,002.55",4.80M,1.34%
"Feb 13, 2018",8138,"8,109.49","8,177.98","8,109.49",10.71M,0.35%
"Feb 14, 2018",8167,"8,138.07","8,182.67","8,128.94",5.87M,0.36%
"Feb 15, 2018",8259,"8,167.16","8,296.04","8,165.14",18.70M,1.12%
"Feb 16, 2018",8329,"8,258.97","8,329.36","8,258.97",10.95M,0.84%
"Feb 19, 2018",8315,"8,328.50","8,344.51","8,301.47",10.97M,-0.16%
"Feb 20, 2018",8307,"8,315.03","8,334.71","8,298.32",12.89M,-0.10%
"Feb 21, 2018",8281,"8,307.04","8,330.62","8,272.72",6.00M,-0.31%
"Feb 22, 2018",8291,"8,281.28","8,296.30","8,257.62",6.77M,0.11%
"Feb 23, 2018",8356,"8,290.73","8,356.13","8,283.89",3.64M,0.79%
"Feb 26, 2018",8379,"8,356.13","8,383.66","8,335.97",21.22M,0.27%
"Feb 27, 2018",8415,"8,379.01","8,415.23","8,379.01",22.94M,0.43%
"Feb 28, 2018",8452,"8,415.23","8,452.41","8,378.99",15.33M,0.44%
"Mar 01, 2018",8412,"8,452.41","8,452.41","8,393.31",10.23M,-0.48%
"Mar 02, 2018",8352,"8,411.68","8,419.47","8,314.86",13.76M,-0.71%
"Mar 05, 2018",8384,"8,352.22","8,384.01","8,335.26",5.59M,0.38%
"Mar 06, 2018",8433,"8,384.01","8,439.78","8,384.01",16.74M,0.58%
"Mar 07, 2018",8443,"8,432.84","8,445.05","8,412.26",15.14M,0.12%
"Mar 08, 2018",8472,"8,443.16","8,471.94","8,437.85",13.53M,0.34%
"Mar 09, 2018",8477,"8,471.65","8,484.71","8,459.94",24.19M,0.07%
"Mar 12, 2018",8559,"8,477.18","8,584.81","8,475.22",13.93M,0.97%
"Mar 13, 2018",8608,"8,559.15","8,618.95","8,559.15",15.47M,0.57%
"Mar 14, 2018",8602,"8,608.30","8,631.03","8,591.50",9.24M,-0.08%
"Mar 15, 2018",8688,"8,601.51","8,688.33","8,593.32",16.99M,1.00%
"Mar 16, 2018",8817,"8,687.83","8,816.96","8,686.45",34.40M,1.49%
"Mar 19, 2018",8775,"8,816.96","8,822.06","8,767.76",42.79M,-0.47%
"Mar 20, 2018",8732,"8,775.38","8,783.41","8,714.99",24.61M,-0.49%
"Mar 21, 2018",8791,"8,731.99","8,796.99","8,729.86",37.01M,0.67%
"Mar 22, 2018",8644,"8,790.59","8,793.41","8,628.67",37.96M,-1.67%
"Mar 23, 2018",8661,"8,643.85","8,665.82","8,561.06",32.96M,0.20%
"Mar 26, 2018",8723,"8,660.99","8,734.25","8,638.34",23.50M,0.71%
"Mar 27, 2018",8741,"8,722.84","8,783.55","8,711.96",29.45M,0.20%
"Mar 28, 2018",8727,"8,740.63","8,755.31","8,681.37",13.70M,-0.16%
"Mar 29, 2018",8680,"8,726.88","8,736.24","8,680.28",26.84M,-0.53%
"Mar 30, 2018",8714,"8,680.28","8,735.40","8,678.94",985.17K,0.39%
"Apr 02, 2018",8769,"8,714.17","8,769.26","8,698.20",2.14M,0.63%
"Apr 03, 2018",8765,"8,769.26","8,769.26","8,702.18",22.21M,-0.05%
"Apr 04, 2018",8756,"8,764.69","8,776.14","8,717.18",9.97M,-0.10%
"Apr 05, 2018",8861,"8,756.18","8,861.11","8,755.83",26.69M,1.20%
"Apr 10, 2018",8842,"8,861.11","8,869.79","8,836.37",38.59M,-0.22%
"Apr 11, 2018",8828,"8,841.74","8,878.92","8,799.93",29.38M,-0.15%
"Apr 12, 2018",8928,"8,828.34","8,928.03","8,827.00",24.56M,1.13%
"Apr 13, 2018",8871,"8,928.03","8,940.52","8,842.94",9.65M,-0.64%
"Apr 16, 2018",8904,"8,871.04","8,925.23","8,871.04",4.28M,0.37%
"Apr 17, 2018",8927,"8,903.60","8,931.69","8,885.01",10.08M,0.26%
"Apr 18, 2018",8933,"8,926.65","8,945.65","8,915.83",9.13M,0.08%
"Apr 19, 2018",8952,"8,933.46","8,963.11","8,916.97",19.02M,0.21%
"Apr 20, 2018",8920,"8,952.47","8,955.96","8,913.12",27.94M,-0.36%
"Apr 23, 2018",8957,"8,920.49","8,964.14","8,913.84",28.83M,0.41%
"Apr 24, 2018",9005,"8,957.03","9,005.21","8,957.03",18.40M,0.54%
"Apr 25, 2018",9006,"9,005.21","9,015.61","8,994.23",43.51M,0.01%
"Apr 26, 2018",8906,"9,006.10","9,048.97","8,906.42",10.38M,-1.11%
"Apr 27, 2018",8780,"8,906.42","8,944.32","8,741.97",18.17M,-1.42%
"Apr 30, 2018",8713,"8,780.22","8,827.05","8,713.14",5.15M,-0.76%
"May 02, 2018",8731,"8,713.14","8,777.45","8,713.14",12.15M,0.21%
"May 03, 2018",8705,"8,731.02","8,796.11","8,695.34",6.81M,-0.30%
"May 04, 2018",8788,"8,705.10","8,797.22","8,702.71",1.75M,0.96%
"May 07, 2018",8849,"8,788.32","8,868.00","8,788.32",35.17M,0.69%
"May 08, 2018",8763,"8,849.35","8,867.56","8,744.79",14.87M,-0.98%
"May 09, 2018",8750,"8,762.92","8,801.30","8,735.87",33.12M,-0.14%
"May 10, 2018",8811,"8,750.27","8,825.12","8,749.98",11.79M,0.70%
"May 11, 2018",8776,"8,811.22","8,836.63","8,767.51",17.44M,-0.40%
"May 14, 2018",8756,"8,775.91","8,814.78","8,748.87",1.90M,-0.23%
"May 15, 2018",8680,"8,755.58","8,774.03","8,643.55",6.55M,-0.86%
"May 16, 2018",8577,"8,680.35","8,706.39","8,569.92",11.81M,-1.20%
"May 17, 2018",8511,"8,576.50","8,640.86","8,511.49",37.15M,-0.76%
"May 18, 2018",8410,"8,511.49","8,561.65","8,376.32",14.49M,-1.20%
"May 21, 2018",8261,"8,409.70","8,409.70","8,238.09",22.81M,-1.77%
"May 22, 2018",8429,"8,260.86","8,442.64","8,260.51",14.10M,2.04%
"May 23, 2018",8346,"8,429.08","8,444.99","8,334.67",9.06M,-0.99%
"May 24, 2018",8264,"8,345.65","8,368.89","8,263.83",7.69M,-0.97%
"May 25, 2018",8263,"8,264.44","8,301.46","8,259.39",7.90M,-0.02%
"May 29, 2018",8202,"8,263.10","8,300.56","8,201.16",16.71M,-0.74%
"May 30, 2018",8019,"8,201.96","8,204.56","7,992.30",20.44M,-2.23%
"May 31, 2018",8080,"8,018.66","8,221.94","7,961.09",18.98M,0.77%
"Jun 04, 2018",8093,"8,080.10","8,131.41","7,996.70",14.28M,0.16%
"Jun 05, 2018",8250,"8,093.25","8,259.20","8,085.89",21.05M,1.94%
"Jun 06, 2018",8289,"8,250.17","8,289.31","8,223.96",17.45M,0.47%
"Jun 07, 2018",8285,"8,289.31","8,291.66","8,246.33",20.21M,-0.06%
"Jun 08, 2018",8253,"8,284.58","8,285.52","8,166.05",11.29M,-0.38%
"Jun 11, 2018",8258,"8,253.12","8,279.33","8,247.65",12.64M,0.05%
"Jun 12, 2018",8292,"8,257.51","8,302.30","8,257.51",7.61M,0.42%
"Jun 13, 2018",8293,"8,292.01","8,320.54","8,281.59",6.78M,0.01%
"Jun 14, 2018",8165,"8,292.54","8,300.02","8,160.81",5.91M,-1.54%
"Jun 15, 2018",8201,"8,165.00","8,244.06","8,164.81",7.18M,0.44%
"Jun 18, 2018",8164,"8,201.28","8,252.79","8,163.77",5.04M,-0.46%
"Jun 19, 2018",8088,"8,163.77","8,177.22","8,087.71",9.71M,-0.93%
"Jun 20, 2018",8135,"8,087.71","8,135.47","8,054.55",8.16M,0.59%
"Jun 21, 2018",8124,"8,135.47","8,150.20","8,092.82",17.06M,-0.14%
"Jun 22, 2018",8109,"8,124.00","8,137.67","8,068.85",5.13M,-0.19%
"Jun 25, 2018",7966,"8,108.84","8,119.10","7,947.84",8.89M,-1.77%
"Jun 26, 2018",7965,"7,965.65","7,995.61","7,958.46",11.56M,0.00%
"Jun 27, 2018",7941,"7,965.38","7,992.45","7,913.56",23.04M,-0.31%
"Jun 28, 2018",7991,"7,940.99","8,008.60","7,897.97",14.34M,0.63%
"Jun 29, 2018",8087,"7,990.67","8,118.77","7,990.67",23.60M,1.21%
"Jul 02, 2018",8020,"8,087.01","8,132.02","8,020.17",7.55M,-0.83%
"Jul 03, 2018",7943,"8,020.17","8,093.52","7,943.05",21.27M,-0.96%
"Jul 04, 2018",7900,"7,943.05","8,015.77","7,898.60",12.44M,-0.54%
"Jul 05, 2018",7815,"7,899.99","7,903.57","7,751.77",7.93M,-1.08%
